date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2023/1/9,2023,0,,WAS,NOP,1495.713881,1572.176323,0.533821542,0.466178458,1477.889976,1590.000228,,,,,,,1480.193753,1543.564847,0.510952003,0.489047997,112,132,56,33,45
2023/1/9,2023,0,,NYK,MIL,1571.152774,1510.885597,0.715565886,0.284434114,1560.770637,1521.267734,,,,,,,1578.42427,1537.851733,0.657978088,0.342021912,107,111,73,40,57
2023/1/9,2023,0,,BOS,CHI,1632.853869,1507.578486,0.78529414,0.21470586,1636.157288,1504.275066,,,,,,,1669.490806,1498.341405,0.795558949,0.204441051,107,99,80,18,49
2023/1/9,2023,0,,MEM,SAS,1637.948769,1372.991332,0.890987116,0.109012884,1639.480948,1371.459152,,,,,,,1623.186831,1341.539486,0.857556096,0.142443904,121,113,38,1,20
2023/1/9,2023,0,,DEN,LAL,1587.233553,1507.501317,0.737810969,0.262189031,1592.850942,1501.883927,,,,,,,1612.968977,1282.713694,0.931269506,0.068730494,122,109,23,5,14
2023/1/9,2023,0,,SAC,ORL,1483.216577,1405.444523,0.735622331,0.264377669,1492.091633,1396.569468,,,,,,,1494.750743,1410.545212,0.709748369,0.290251631,136,111,30,18,24
2023/1/10,2023,0,,PHI,DET,1589.802054,1364.241381,0.866929418,0.133070582,1594.530395,1359.51304,,,,,,,1589.920563,1344.588101,0.860362751,0.139637249,147,116,33,1,17
2023/1/10,2023,0,,TOR,CHO,1483.440714,1410.628693,0.730032201,0.269967799,1488.960423,1405.108984,,,,,,,1544.814584,1448.42661,0.728880166,0.271119834,132,120,48,15,32
2023/1/10,2023,0,,MIA,OKC,1543.895861,1463.799844,0.738215862,0.261784138,1545.745576,1461.950128,,,,,,,1316.273949,1432.070567,0.445701313,0.554298687,112,111,8,28,18
2023/1/10,2023,0,,UTA,CLE,1502.18757,1572.211836,0.543031829,0.456968171,1506.500168,1567.899238,,,,,,,1523.848299,1575.183664,0.575528132,0.424471868,116,114,70,42,56
2023/1/10,2023,0,,GSW,PHO,1538.097275,1505.176691,0.682471326,0.317528674,1520.324628,1522.949338,,,,,,,1518.668533,1320.590234,0.827786306,0.172213694,113,125,18,38,28
2023/1/10,2023,0,,POR,ORL,1447.304177,1396.569468,0.704266627,0.295733373,1438.349821,1405.523823,,,,,,,1487.126355,1380.138909,0.774599977,0.225400023,106,109,24,15,20
2023/1/10,2023,0,,LAC,DAL,1472.30968,1543.075307,0.541972635,0.458027365,1482.72549,1532.659497,,,,,,,1462.968274,1561.480943,0.47303011,0.52696989,113,101,55,61,58
2023/1/11,2023,0,,DET,MIN,1359.51304,1497.901175,0.444978752,0.555021248,1376.287511,1481.126703,,,,,,,1280.478028,1499.373182,0.259684453,0.740315547,135,118,10,18,14
2023/1/11,2023,0,,WAS,CHI,1477.889976,1504.275066,0.604382988,0.395617012,1482.067443,1500.097599,,,,,,,1375.62757,1463.548621,0.478823359,0.521176641,100,97,20,66,43
2023/1/11,2023,0,,BOS,NOP,1636.157288,1590.000228,0.698748976,0.301251024,1642.097138,1584.060378,,,,,,,1668.794306,1528.558449,0.773259094,0.226740906,125,114,84,8,46
2023/1/11,2023,0,,ATL,MIL,1483.357061,1521.267734,0.58841451,0.41158549,1471.303279,1533.321516,,,,,,,1484.829503,1544.180635,0.518698879,0.481301121,105,114,57,43,50
2023/1/11,2023,0,,NYK,IND,1560.770637,1498.509494,0.717896265,0.282103735,1564.632231,1494.6479,,,,,,,1565.905688,1504.835187,0.685942462,0.314057538,119,113,65,77,71
2023/1/11,2023,0,,MEM,SAS,1639.480948,1371.459152,0.89268868,0.10731132,1640.763084,1370.177017,,,,,,,1649.986369,1352.318984,0.893900682,0.106099318,135,129,45,0,23
2023/1/11,2023,0,,SAC,HOU,1492.091633,1321.923123,0.825665658,0.174334342,1496.787894,1317.226862,,,,,,,1491.780569,1313.388423,0.816150856,0.183849144,135,115,14,13,14
2023/1/11,2023,0,,DEN,PHO,1592.850942,1522.949338,0.726717598,0.273282402,1603.115781,1512.684499,,,,,,,1616.478334,1393.635098,0.905147219,0.094852781,126,97,49,5,27
2023/1/12,2023,0,,PHI,OKC,1594.530395,1461.950128,0.792299056,0.207700944,1563.754842,1492.725682,,,,,,,1621.496331,1435.048568,0.819861525,0.180138475,114,133,60,5,33
2023/1/12,2023,0,,MIA,MIL,1545.745576,1533.321516,0.656371299,0.343628701,1550.621421,1528.445671,,,,,,,1469.390908,1491.710501,0.63747723,0.36252277,108,102,43,22,33
2023/1/12,2023,0,,BRK,BOS,1626.056543,1642.097138,0.618528987,0.381471013,1611.454032,1656.699649,,,,,,,1569.457912,1673.320149,0.511039979,0.488960021,98,109,90,12,51
2023/1/12,2023,0,,TOR,CHO,1488.960423,1405.108984,0.742372033,0.257627967,1493.621886,1400.447521,,,,,,,1547.395256,1441.905553,0.736157384,0.263842616,124,114,48,14,31
2023/1/12,2023,0,,LAL,DAL,1501.883927,1532.659497,0.598324297,0.401675703,1493.872195,1540.671229,,,,,,,1394.929867,1555.814526,0.368754119,0.631245881,115,119,39,53,46
2023/1/12,2023,0,,POR,CLE,1438.349821,1567.899238,0.45757721,0.54242279,1431.436606,1574.812454,,,,,,,1487.436157,1576.886061,0.479422292,0.520577708,113,119,63,41,52
2023/1/13,2023,0,,WAS,NYK,1482.067443,1564.632231,0.525070246,0.474929754,1475.332021,1571.367653,,,,,,,1466.465326,1566.071435,0.460501368,0.539498632,108,112,57,72,65
2023/1/13,2023,0,,IND,ATL,1494.6479,1471.303279,0.670407505,0.329592495,1487.459992,1478.491187,,,,,,,1388.917958,1505.910715,0.440527744,0.559472256,111,113,29,89,59
2023/1/13,2023,0,,DET,NOP,1376.287511,1584.060378,0.349692645,0.650307355,1371.308626,1589.039264,,,,,,,1275.561654,1535.936175,0.264752605,0.735247395,110,116,13,3,8
2023/1/13,2023,0,,SAS,GSW,1370.177017,1520.324628,0.428328805,0.571671195,1351.733382,1538.768262,,,,,,,1356.383211,1569.132624,0.319512284,0.680487716,113,144,32,22,27
2023/1/13,2023,0,,CHI,OKC,1500.097599,1492.725682,0.649782304,0.350217696,1481.81235,1511.01093,,,,,,,1470.183497,1431.21173,0.716874394,0.283125606,110,124,30,30,30
2023/1/13,2023,0,,MIN,PHO,1481.126703,1512.684499,0.597241638,0.402758362,1486.501156,1507.310046,,,,,,,1496.229187,1432.014295,0.695301198,0.304698802,121,116,35,57,46
2023/1/13,2023,0,,UTA,ORL,1506.500168,1405.523823,0.760771309,0.239228691,1509.106982,1402.917009,,,,,,,1497.483141,1398.844594,0.771460905,0.228539095,112,108,29,18,24
2023/1/13,2023,0,,LAC,DEN,1482.72549,1603.115781,0.470689655,0.529310345,1471.947216,1613.894056,,,,,,,1484.038918,1489.285748,0.602758111,0.397241889,103,115,45,42,44
2023/1/13,2023,0,,SAC,HOU,1496.787894,1317.226862,0.833311769,0.166688231,1502.011173,1312.003582,,,,,,,1495.351495,1269.097799,0.846794252,0.153205748,139,114,9,10,10
2023/1/14,2023,0,,MIA,MIL,1550.621421,1528.445671,0.668919052,0.331080948,1559.101621,1519.965471,,,,,,,1488.579968,1492.399312,0.594794941,0.405205059,111,95,47,21,34
2023/1/14,2023,0,,CHO,BOS,1400.447521,1656.699649,0.289161571,0.710838429,1393.220505,1663.926665,,,,,,,1438.737747,1678.813386,0.280686734,0.719313266,106,122,70,4,37
2023/1/14,2023,0,,IND,MEM,1487.459992,1640.763084,0.423886915,0.576113085,1475.076054,1653.147021,,,,,,,1419.872966,1616.96027,0.279938599,0.720061401,112,130,56,26,41
2023/1/14,2023,0,,TOR,ATL,1493.621886,1478.491187,0.659876874,0.340123126,1477.615318,1494.497756,,,,,,,1545.791177,1503.013051,0.720454629,0.279545371,103,114,60,71,66
2023/1/14,2023,0,,MIN,CLE,1486.501156,1574.812454,0.516815051,0.483184949,1495.193843,1566.119766,,,,,,,1502.260542,1581.110827,0.44509456,0.55490544,110,102,67,42,55
2023/1/14,2023,0,,UTA,PHI,1509.106982,1563.754842,0.564898789,0.435101211,1504.368522,1568.493303,,,,,,,1434.712452,1618.189972,0.347967304,0.652032696,117,118,59,43,51
2023/1/14,2023,0,,POR,DAL,1431.436606,1540.671229,0.486713437,0.513286563,1446.585223,1525.522613,,,,,,,1496.495935,1551.876367,0.530148911,0.469851089,136,119,60,48,54
2023/1/15,2023,0,,DET,NYK,1371.308626,1571.367653,0.359856723,0.640143277,1363.143712,1579.532567,,,,,,,1350.771032,1567.588493,0.314818884,0.685181116,104,117,30,15,23
2023/1/15,2023,0,,LAC,HOU,1471.947216,1312.003582,0.817030333,0.182969667,1477.081337,1306.869461,,,,,,,1493.109675,1257.859587,0.856329021,0.143670979,121,100,7,9,8
2023/1/15,2023,0,,CHI,GSW,1481.81235,1538.768262,0.561630424,0.438369576,1492.713316,1527.867297,,,,,,,1477.286342,1566.208292,0.490363418,0.509636582,132,118,59,62,61
2023/1/15,2023,0,,BRK,OKC,1611.454032,1511.01093,0.760212201,0.239787799,1592.662496,1529.802466,,,,,,,1542.608179,1460.095367,0.712621347,0.287378653,102,112,51,12,32
2023/1/15,2023,0,,SAS,SAC,1351.733382,1502.011173,0.428145321,0.571854679,1341.647131,1512.097425,,,,,,,1351.895476,1503.933067,0.404948874,0.595051126,119,132,22,31,27
2023/1/15,2023,0,,DEN,ORL,1613.894056,1402.917009,0.856942942,0.143057058,1615.174948,1401.636117,,,,,,,1629.310755,1403.478402,0.876350862,0.123649138,119,116,54,1,28
2023/1/15,2023,0,,POR,DAL,1446.585223,1525.522613,0.530274453,0.469725547,1460.117783,1511.990052,,,,,,,1502.077046,1328.25015,0.803939453,0.196060547,140,123,18,27,23
2023/1/15,2023,0,,LAL,PHI,1493.872195,1568.493303,0.53645834,0.46354166,1489.445689,1572.919808,,,,,,,1400.776048,1604.471244,0.385059858,0.614940142,112,113,49,34,42
2023/1/16,2023,0,,CHO,BOS,1393.220505,1663.926665,0.272363577,0.727636423,1387.643558,1669.503612,,,,,,,1399.538422,1675.455118,0.241352124,0.758647876,118,130,61,3,32
2023/1/16,2023,0,,MIL,IND,1519.965471,1475.076054,0.697210711,0.302789289,1526.614764,1468.426761,,,,,,,1488.318419,1437.73896,0.666287231,0.333712769,132,119,35,36,36
2023/1/16,2023,0,,CLE,NOP,1566.119766,1589.039264,0.609142941,0.390857059,1573.760835,1581.398195,,,,,,,1572.521424,1536.731511,0.652097194,0.347902806,113,103,72,9,41
2023/1/16,2023,0,,NYK,TOR,1579.532567,1477.615318,0.76175567,0.23824433,1570.752964,1486.394921,,,,,,,1574.010877,1531.17752,0.594510969,0.405489031,121,123,71,62,67
2023/1/16,2023,0,,WAS,GSW,1475.332021,1527.867297,0.567885426,0.432114574,1463.840258,1539.359059,,,,,,,1468.353797,1560.148972,0.541540195,0.458459805,118,127,56,62,59
2023/1/16,2023,0,,ATL,MIA,1494.497756,1559.101621,0.550763626,0.449236374,1502.430634,1551.168742,,,,,,,1526.409604,1553.174598,0.57447437,0.42552563,121,113,67,68,68
2023/1/16,2023,0,,MIN,UTA,1495.193843,1504.368522,0.627809879,0.372190121,1489.721088,1509.841277,,,,,,,1504.701126,1469.570845,0.665137912,0.334862088,125,126,45,85,65
2023/1/16,2023,0,,MEM,PHO,1653.147021,1507.310046,0.804577181,0.195422819,1660.288381,1500.168687,,,,,,,1646.935847,1456.137098,0.821666042,0.178333958,136,106,69,14,42
2023/1/16,2023,0,,LAL,HOU,1489.445689,1306.869461,0.835708767,0.164291233,1491.878931,1304.43622,,,,,,,1426.258305,1276.765506,0.782220468,0.217779532,140,132,5,9,7
2023/1/17,2023,0,,MIL,TOR,1526.614764,1486.394921,0.691506186,0.308493814,1531.651578,1481.358107,,,,,,,1493.074438,1534.971495,0.555046959,0.444953041,130,122,57,35,46
2023/1/17,2023,0,,SAS,BRK,1341.647131,1592.662496,0.295396998,0.704603002,1356.199904,1578.109723,,,,,,,1340.735482,1495.572882,0.402104577,0.597895423,106,98,19,2,11
2023/1/17,2023,0,,DEN,POR,1615.174948,1460.117783,0.812787759,0.187212241,1618.201896,1457.090835,,,,,,,1625.002515,1508.570919,0.798896995,0.201103005,122,113,76,22,49
2023/1/17,2023,0,,LAC,PHI,1477.081337,1572.919808,0.505988635,0.494011365,1466.544446,1583.456698,,,,,,,1551.557543,1604.317393,0.528588458,0.471411542,110,120,79,43,61
2023/1/18,2023,0,,NYK,WAS,1570.752964,1463.840258,0.766935109,0.233064891,1550.512562,1484.08066,,,,,,,1574.967103,1483.337219,0.719569976,0.280430024,105,116,62,41,52
2023/1/18,2023,0,,DAL,ATL,1511.990052,1502.430634,0.652642434,0.347357566,1499.00046,1515.420227,,,,,,,1554.693671,1539.921946,0.617956084,0.382043916,122,130,70,53,62
2023/1/18,2023,0,,HOU,CHO,1304.43622,1387.643558,0.524147782,0.475852218,1296.958514,1395.121264,,,,,,,1275.89635,1399.763508,0.420525395,0.579474605,117,122,3,0,2
2023/1/18,2023,0,,OKC,IND,1529.802466,1468.426761,0.71686287,0.28313713,1538.017611,1460.211617,,,,,,,1469.497139,1439.375397,0.650345841,0.349654159,126,106,32,51,42
2023/1/18,2023,0,,NOP,MIA,1581.398195,1551.168742,0.679104826,0.320895174,1551.502757,1581.06418,,,,,,,1532.07428,1574.047055,0.536594409,0.463405591,98,124,71,25,48
2023/1/18,2023,0,,MEM,CLE,1660.288381,1573.760835,0.745307295,0.254692705,1662.079933,1571.969283,,,,,,,1673.579301,1545.825632,0.76422282,0.23577718,115,114,87,6,47
2023/1/18,2023,0,,UTA,LAC,1509.841277,1466.544446,0.695271852,0.304728148,1519.720581,1456.665143,,,,,,,1517.761508,1415.348858,0.812763363,0.187236637,126,103,36,54,45
2023/1/18,2023,0,,DEN,MIN,1618.201896,1489.721088,0.788388886,0.211611114,1620.464872,1487.458112,,,,,,,1622.361326,1472.969954,0.784716269,0.215283731,122,118,69,25,47
2023/1/18,2023,0,,LAL,SAC,1491.878931,1512.097425,0.612838438,0.387161562,1482.665322,1521.311034,,,,,,,1428.052448,1462.619414,0.56506033,0.43493967,111,116,29,78,54
2023/1/19,2023,1,,DET,CHI,1363.143712,1492.713316,0.321723488,0.678276512,1354.264114,1501.592914,,,,,,,1341.82595,1494.930878,0.292899593,0.707100407,108,126,19,12,16
2023/1/19,2023,0,,BOS,GSW,1669.503612,1539.359059,0.789982269,0.210017731,1671.486744,1537.375927,,,,,,,1681.076176,1578.227735,0.728462628,0.271537372,121,118,91,30,61
2023/1/19,2023,0,,MIN,TOR,1487.458112,1481.358107,0.648114314,0.351885686,1490.592586,1478.223633,,,,,,,1472.654972,1532.794425,0.455933794,0.544066206,128,126,51,66,59
2023/1/19,2023,0,,PHO,BRK,1500.168687,1578.109723,0.531702814,0.468297186,1506.645555,1571.632855,,,,,,,1435.351668,1544.884033,0.454399252,0.545600748,117,112,46,33,40
2023/1/19,2023,0,,POR,PHI,1457.090835,1583.456698,0.462129142,0.537870858,1447.697461,1592.850072,,,,,,,1487.356093,1613.240404,0.420831545,0.579168455,95,105,70,36,53
2023/1/20,2023,0,,ORL,NOP,1401.636117,1551.502757,0.428724893,0.571275107,1416.217225,1536.921649,,,,,,,1408.049571,1535.441419,0.411545717,0.588454283,123,110,38,8,23
2023/1/20,2023,0,,CLE,GSW,1571.969283,1537.375927,0.684554349,0.315445651,1560.104838,1549.240373,,,,,,,1542.436019,1300.589814,0.890490263,0.109509737,114,120,18,8,13
2023/1/20,2023,0,,DAL,MIA,1499.00046,1581.06418,0.525789474,0.474210526,1516.926275,1563.138364,,,,,,,1569.631127,1582.955163,0.590673117,0.409326883,115,90,79,43,61
2023/1/20,2023,0,,ATL,NYK,1515.420227,1550.512562,0.592337889,0.407662111,1525.855453,1540.077336,,,,,,,1548.074239,1537.82938,0.626869169,0.373130831,139,124,68,79,74
2023/1/20,2023,0,,SAS,LAC,1356.199904,1456.665143,0.499330469,0.500669531,1349.174567,1463.69048,,,,,,,1351.090742,1523.302607,0.374276807,0.625723193,126,131,24,23,24
2023/1/20,2023,0,,DEN,IND,1620.464872,1460.211617,0.817296626,0.182703374,1625.92942,1454.747069,,,,,,,1462.026545,1432.472466,0.703214518,0.296785482,134,111,29,21,25
2023/1/20,2023,0,,UTA,BRK,1519.720581,1571.632855,0.568765256,0.431234744,1506.693669,1584.659766,,,,,,,1530.738929,1542.496025,0.699062569,0.300937431,106,117,66,31,49
2023/1/20,2023,0,,SAC,OKC,1521.311034,1538.017611,0.617624011,0.382375989,1526.356666,1532.971978,,,,,,,1512.472335,1479.778636,0.652481136,0.347518864,118,113,49,72,61
2023/1/20,2023,0,,LAL,MEM,1482.665322,1662.079933,0.387662794,0.612337206,1487.951165,1656.794089,,,,,,,1430.364041,1661.67234,0.297983998,0.702016002,122,121,66,26,46
2023/1/21,2023,0,,TOR,BOS,1478.223633,1671.486744,0.36891702,0.63108298,1474.906046,1674.804331,,,,,,,1521.160237,1646.233461,0.423202133,0.576797867,104,106,80,29,55
2023/1/21,2023,0,,WAS,ORL,1484.08066,1416.217225,0.724381317,0.275618683,1492.041067,1408.256818,,,,,,,1492.336112,1412.402594,0.760241289,0.239758711,138,118,30,9,20
2023/1/21,2023,0,,CLE,MIL,1560.104838,1531.651578,0.676872601,0.323127399,1566.924039,1524.832377,,,,,,,1546.034737,1500.207788,0.610762471,0.389237529,114,102,60,7,34
2023/1/21,2023,0,,ATL,CHO,1525.855453,1395.121264,0.790544851,0.209455149,1513.592467,1407.38425,,,,,,,1557.726571,1368.164113,0.787364404,0.212635596,118,122,33,11,22
2023/1/21,2023,0,,MIN,HOU,1490.592586,1296.958514,0.844262766,0.155737234,1493.047701,1294.503399,,,,,,,1484.310719,1287.724516,0.834623376,0.165376624,113,104,10,11,11
2023/1/21,2023,0,,PHO,IND,1506.645555,1454.747069,0.705659999,0.294340001,1510.33944,1451.053184,,,,,,,1405.959713,1427.216582,0.65171518,0.34828482,112,107,20,58,39
2023/1/21,2023,0,,SAC,PHI,1526.356666,1592.850072,0.548070928,0.451929072,1520.914375,1598.292363,,,,,,,1516.872564,1502.0953,0.560668676,0.439331324,127,129,55,34,45
2023/1/22,2023,0,,DAL,LAC,1516.926275,1463.69048,0.707256406,0.292743594,1496.191396,1484.425359,,,,,,,1571.838866,1520.484351,0.675425416,0.324574584,98,112,69,69,69
2023/1/22,2023,0,,MIA,NOP,1563.138364,1536.921649,0.674050334,0.325949666,1566.883098,1533.176916,,,,,,,1569.027712,1528.370319,0.647637568,0.352362432,100,96,70,29,50
2023/1/22,2023,0,,TOR,NYK,1474.906046,1540.077336,0.54995532,0.45004468,1483.429864,1531.553519,,,,,,,1540.877149,1500.981439,0.600923136,0.399076864,125,116,59,66,63
2023/1/22,2023,0,,DEN,OKC,1625.92942,1532.971978,0.752269341,0.247730659,1617.332643,1541.568755,,,,,,,1463.702101,1481.324151,0.646792167,0.353207833,99,101,39,26,33
2023/1/22,2023,0,,PHO,MEM,1510.33944,1656.794089,0.433541952,0.566458048,1516.024828,1651.108702,,,,,,,1518.393956,1656.095627,0.358135769,0.641864231,112,110,81,27,54
2023/1/22,2023,0,,GSW,BRK,1549.240373,1584.659766,0.591883187,0.408116813,1541.345936,1592.554203,,,,,,,1557.702802,1553.067698,0.593875663,0.406124337,116,120,72,30,51
2023/1/22,2023,0,,POR,LAL,1447.697461,1487.951165,0.585144201,0.414855799,1435.734268,1499.914358,,,,,,,1497.356587,1431.308657,0.694336433,0.305663567,112,121,35,62,49
2023/1/23,2023,0,,ORL,BOS,1408.256818,1674.804331,0.277133633,0.722866367,1430.713464,1652.347685,,,,,,,1408.552835,1660.118494,0.263891289,0.736108711,113,98,60,5,33
2023/1/23,2023,0,,DET,MIL,1354.264114,1524.832377,0.399817981,0.600182019,1341.865804,1537.230686,,,,,,,1331.268632,1563.760277,0.282400336,0.717599664,130,150,26,1,14
2023/1/23,2023,0,,HOU,MIN,1294.503399,1493.047701,0.361867781,0.638132219,1304.253613,1483.297487,,,,,,,1284.128653,1495.811052,0.30790486,0.69209514,119,114,10,24,17
2023/1/23,2023,0,,CHI,ATL,1501.592914,1513.592467,0.624002363,0.375997637,1509.3288,1505.856581,,,,,,,1505.809051,1579.663885,0.494489134,0.505510866,111,100,68,84,76
2023/1/23,2023,0,,UTA,CHO,1506.693669,1407.38425,0.75902056,0.24097944,1513.02468,1401.053239,,,,,,,1520.0186,1384.324649,0.812143246,0.187856754,120,102,30,16,23
2023/1/23,2023,0,,POR,SAS,1435.734268,1349.174567,0.745342429,0.254657571,1442.993555,1341.915281,,,,,,,1488.152403,1348.163807,0.733336211,0.266663789,147,127,19,11,15
2023/1/23,2023,0,,SAC,MEM,1520.914375,1651.108702,0.456655937,0.543344063,1547.018253,1625.004825,,,,,,,1520.388473,1598.312866,0.561654059,0.438345941,133,100,73,42,58
2023/1/24,2023,0,,IND,CHI,1451.053184,1509.3288,0.559759205,0.440240795,1457.641784,1502.740199,,,,,,,1422.060349,1511.096041,0.537412128,0.462587872,116,110,36,76,56
2023/1/24,2023,0,,MIA,BOS,1566.883098,1652.347685,0.520905944,0.479094056,1572.178385,1647.052398,,,,,,,1573.793916,1665.311165,0.53824473,0.46175527,98,95,89,25,57
2023/1/24,2023,0,,NYK,CLE,1531.553519,1566.924039,0.591951144,0.408048856,1535.302934,1563.174623,,,,,,,1511.248527,1575.23331,0.510600977,0.489399023,105,103,68,43,56
2023/1/24,2023,0,,NOP,DEN,1533.176916,1617.332643,0.522785947,0.477214053,1528.896552,1621.613007,,,,,,,1528.742669,1562.469062,0.556535901,0.443464099,98,99,69,21,45
2023/1/24,2023,0,,DAL,WAS,1496.191396,1492.041067,0.645550484,0.354449516,1490.498552,1497.733911,,,,,,,1557.001006,1464.34587,0.731800547,0.268199453,126,127,55,47,51
2023/1/24,2023,0,,PHO,CHO,1516.024828,1401.053239,0.775124359,0.224875641,1524.618427,1392.45964,,,,,,,1524.46786,1419.941058,0.793872456,0.206127544,128,97,38,10,24
2023/1/24,2023,0,,LAL,LAC,1499.914358,1484.425359,0.660339637,0.339660363,1477.75216,1506.587557,,,,,,,1447.731312,1537.358444,0.479428392,0.520571608,115,133,47,86,67
2023/1/25,2023,0,,ORL,IND,1430.713464,1457.641784,0.603635047,0.396364953,1436.504879,1451.85037,,,,,,,1411.523134,1409.594591,0.672262018,0.327737982,126,120,18,17,18
2023/1/25,2023,0,,PHI,BRK,1598.292363,1592.554203,0.647639126,0.352360874,1602.401674,1588.444892,,,,,,,1630.195705,1558.15225,0.695141095,0.304858905,137,133,84,6,45
2023/1/25,2023,0,,MIL,DEN,1537.230686,1621.613007,0.522460521,0.477539479,1545.79514,1613.048554,,,,,,,1579.528073,1281.679993,0.919951179,0.080048821,107,99,19,2,11
2023/1/25,2023,0,,OKC,ATL,1541.568755,1505.856581,0.685943438,0.314056562,1530.738426,1516.68691,,,,,,,1485.686341,1563.8142,0.506426703,0.493573297,132,137,60,72,66
2023/1/25,2023,0,,HOU,WAS,1304.253613,1497.733911,0.368625992,0.631374008,1299.426301,1502.561224,,,,,,,1275.521848,1446.888587,0.424701973,0.575298027,103,108,6,20,13
2023/1/25,2023,0,,NOP,MIN,1528.896552,1483.297487,0.698072405,0.301927595,1513.515096,1498.678943,,,,,,,1539.218189,1494.651933,0.600728255,0.399271745,102,111,58,73,66
2023/1/25,2023,0,,GSW,MEM,1541.345936,1625.004825,0.523499425,0.476500575,1545.891288,1620.459473,,,,,,,1539.743392,1618.85381,0.488983853,0.511016147,122,120,80,42,61
2023/1/25,2023,0,,POR,UTA,1442.993555,1513.02468,0.543022031,0.456977969,1452.256077,1503.762157,,,,,,,1492.205938,1525.630529,0.56007847,0.43992153,134,124,54,84,69
2023/1/25,2023,0,,SAC,TOR,1547.018253,1483.429864,0.719440997,0.280559003,1521.803485,1508.644631,,,,,,,1529.35308,1540.874893,0.603346252,0.396653748,95,113,65,58,62
2023/1/25,2023,0,,LAL,SAS,1477.75216,1341.915281,0.795367113,0.204632887,1481.103573,1338.563867,,,,,,,1484.221883,1335.015791,0.739082571,0.260917429,113,104,16,11,14
2023/1/26,2023,0,,BOS,NYK,1647.052398,1535.302934,0.771874824,0.228125176,1636.661706,1545.693625,,,,,,,1659.159919,1527.710481,0.755149991,0.244850009,117,120,83,27,55
2023/1/26,2023,0,,CHO,CHI,1392.45964,1502.740199,0.485209402,0.514790598,1406.436317,1488.763522,,,,,,,1406.708281,1509.740874,0.451008536,0.548991464,111,96,33,22,28
2023/1/26,2023,0,,BRK,DET,1588.444892,1341.865804,0.880278445,0.119721555,1566.328065,1363.982631,,,,,,,1557.906157,1329.278139,0.813639915,0.186360085,122,130,25,1,13
2023/1/26,2023,0,,HOU,CLE,1299.426301,1563.174623,0.280373212,0.719626788,1291.875056,1570.725869,,,,,,,1285.737089,1546.437768,0.212879572,0.787120428,95,113,16,3,10
2023/1/26,2023,0,,PHO,DAL,1524.618427,1490.498552,0.683965493,0.316034507,1514.92731,1500.189669,,,,,,,1516.818452,1554.522248,0.568819668,0.431180332,95,99,65,73,69
2023/1/26,2023,0,,LAC,SAS,1506.587557,1338.563867,0.823881317,0.176118683,1514.132096,1331.019328,,,,,,,1567.849354,1293.483472,0.905891396,0.094108604,138,100,20,6,13
2023/1/27,2023,0,,IND,MIL,1451.85037,1545.79514,0.508713295,0.491286705,1441.240614,1556.404896,,,,,,,1434.819555,1581.710169,0.39588486,0.60411514,131,141,53,21,37
2023/1/27,2023,0,,MIN,MEM,1498.678943,1620.459473,0.468696293,0.531303707,1510.587195,1608.55122,,,,,,,1517.932778,1597.37851,0.502817892,0.497182108,111,100,73,49,61
2023/1/27,2023,0,,OKC,CLE,1530.738426,1570.725869,0.585516221,0.414483779,1539.942579,1561.521716,,,,,,,1442.876254,1552.607193,0.529395095,0.470604905,112,100,49,22,36
2023/1/27,2023,0,,MIA,ORL,1572.178385,1436.504879,0.795214004,0.204785996,1574.603473,1434.07979,,,,,,,1586.57135,1425.366161,0.792827135,0.207172865,110,105,51,8,30
2023/1/27,2023,0,,GSW,TOR,1545.891288,1508.644631,0.687843197,0.312156803,1552.437211,1502.098708,,,,,,,1542.055213,1551.142608,0.588783876,0.411216124,129,117,69,71,70
2023/1/28,2023,0,,PHI,DEN,1602.401674,1613.048554,0.625827513,0.374172487,1608.277318,1607.172909,,,,,,,1604.127631,1608.183036,0.600801555,0.399198445,126,119,87,9,48
2023/1/28,2023,0,,BRK,NYK,1566.328065,1545.693625,0.666951156,0.333048844,1571.438584,1540.583106,,,,,,,1513.801291,1527.013806,0.584147124,0.415852876,122,115,59,41,50
2023/1/28,2023,0,,DET,HOU,1363.982631,1291.875056,0.729232253,0.270767747,1354.527007,1301.33068,,,,,,,1343.046313,1231.329188,0.754328199,0.245671801,114,117,1,0,1
2023/1/28,2023,0,,ORL,CHI,1434.07979,1488.763522,0.564848034,0.435151966,1415.549788,1507.293524,,,,,,,1421.314662,1494.319056,0.434248286,0.565751714,109,128,33,17,25
2023/1/28,2023,0,,ATL,LAC,1516.68691,1514.132096,0.643446129,0.356553871,1504.892968,1525.926038,,,,,,,1558.395686,1562.959189,0.616584867,0.383415133,113,120,74,73,74
2023/1/28,2023,0,,MIN,SAC,1510.587195,1521.803485,0.625059645,0.374940355,1516.477402,1515.913279,,,,,,,1524.277519,1513.836719,0.573911981,0.426088019,117,110,59,91,75
