H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,eloh_pre,eloa_pre,eloh_post,eloa_post
108,0.571,0.437,0.35,0.819,47.4,24.8,15,10.4,5.3,-2.8,109.3,112.7,0.542,106,0.571,0.474,0.301,0.67,44,24.3,17.9,9.3,4.3,2.6,100.7,98.8,0.551,1,1533.021943,1575.268762,1536.8797,1571.411006
104,0.625,0.482,0.362,0.718,41.7,23.3,15.9,8.8,5.9,0.7,107.8,107.3,0.566,107,0.143,0.411,0.293,0.735,44.4,19.4,15.3,7.6,4,-13.1,96.7,109.5,0.505,0,1531.393592,1295.158136,1518.027413,1308.524315
123,0.5,0.47,0.316,0.729,45.8,26.7,14.6,8,3.1,-2.1,104.4,107.6,0.552,111,0.143,0.441,0.348,0.687,43.5,21.1,19.3,8.6,4.1,-6.6,99.3,105.9,0.54,1,1615.77099,1327.163721,1617.483757,1325.450954
78,0.857,0.47,0.367,0.848,52.5,24.6,14.4,7.3,2.5,16.5,114.3,97.9,0.577,95,0.375,0.43,0.329,0.78,43.5,22.5,13.1,8.3,7.1,-3.3,103.7,107.4,0.535,0,1607.536478,1465.92852,1578.459143,1495.005854
98,0.143,0.394,0.267,0.729,42.2,21.2,16.3,9.1,5.3,-13.5,95.8,108.9,0.487,109,0.75,0.493,0.386,0.845,41.4,25,13.9,8.8,6.7,8.4,114.6,106.1,0.606,0,1351.402108,1628.878951,1346.297297,1633.983762
98,0.5,0.449,0.35,0.82,50.5,24.1,13.3,6.9,4,0,107.9,108.1,0.539,116,0.857,0.446,0.32,0.829,51.2,17.4,16.1,7.3,5.8,11.8,111.8,99.7,0.569,0,1556.4641,1648.554008,1540.787704,1664.230404
126,0.857,0.458,0.381,0.742,47.9,28.1,15.9,9.1,4.9,9.5,106.9,97.1,0.571,85,0.111,0.426,0.338,0.813,47.4,22.8,16.5,7.3,5,-8,103.3,111,0.524,1,1565.034677,1434.122714,1574.75882,1424.398572
89,0.222,0.422,0.35,0.762,46.3,21.2,17.1,5.7,4.5,-8.4,103.2,111.4,0.537,102,0.25,0.471,0.343,0.677,42.7,27.4,13.8,8.8,5.2,-0.5,106.4,106.4,0.544,0,1332.012621,1468.659676,1321.359791,1479.312507
140,0.5,0.454,0.326,0.781,44.3,23.2,12.6,6.7,5.2,-1.2,108.7,109.9,0.553,110,0.556,0.451,0.396,0.724,43.9,25.5,13.1,9,5.1,-0.2,111.1,110.8,0.553,1,1467.534664,1463.595591,1481.856083,1449.274173
90,0.125,0.395,0.272,0.747,42.4,21.3,15.8,8.8,5,-13.3,97.1,110,0.49,96,0.625,0.464,0.365,0.755,45,23.6,15.1,6.8,6.2,1.1,104.9,104.1,0.571,0,1346.297297,1579.304413,1341.860356,1583.741354
98,0.5,0.445,0.335,0.762,45.3,21.5,14.4,7.7,4.4,0.4,107.4,106.7,0.552,113,0.625,0.458,0.393,0.739,45,23.1,13.5,6.9,6,2.6,112.2,109.7,0.573,0,1610.113499,1538.515385,1587.371075,1561.257808
110,0.375,0.457,0.361,0.727,47.8,22.5,14.4,7.9,4.8,1.2,109.9,108.8,0.561,106,0.333,0.465,0.36,0.78,44.6,24.5,16.3,7,6.2,-0.3,109,109.4,0.568,1,1570.701136,1480.323051,1573.450944,1477.573243
84,0.429,0.418,0.32,0.767,44.4,23.4,16.5,10.3,5.6,-1.4,103.4,104.3,0.524,104,0.429,0.437,0.357,0.735,40.8,24,13,10,4.3,0.8,103.6,103.1,0.541,0,1411.545836,1589.354312,1399.522249,1601.377898
115,0.625,0.444,0.319,0.817,46.1,20.4,12.8,6.9,5.8,1.1,107,106.2,0.549,87,0.625,0.446,0.363,0.792,46.3,25.4,14.7,10.3,5.6,-2.2,109.8,112.6,0.55,1,1512.049298,1536.8797,1527.48827,1521.440728
101,0.667,0.431,0.332,0.775,48.6,20.3,13.9,11.3,3.6,5.2,107.4,102.4,0.523,102,0.556,0.453,0.324,0.761,45.7,25.2,16.4,8.1,3.9,-0.7,105.4,105.6,0.547,0,1506.81851,1418.522046,1499.706687,1425.633868
105,0.75,0.469,0.378,0.87,43.2,23.6,13.4,9.2,6,7,108.8,101.8,0.572,114,0.778,0.493,0.385,0.824,42.7,24.9,14.2,8.8,6.3,8.8,115,106.1,0.604,0,1538.469091,1633.983762,1528.5741,1643.878752
121,0.571,0.471,0.337,0.757,45.5,26.8,14.1,8.5,3.8,-0.1,106.3,107.3,0.559,117,0.444,0.447,0.339,0.818,48.8,23.6,12.9,7.4,4,-2,107.5,109.8,0.538,1,1617.483757,1540.787704,1620.427011,1537.84445
118,0.75,0.456,0.344,0.831,52.3,24.1,15,7.5,2.3,12.5,111.2,98.6,0.561,115,0.875,0.453,0.331,0.819,50.9,19.1,16.3,7.2,5.6,12.7,113.2,100.3,0.577,1,1578.459143,1664.230404,1583.760586,1658.928961
105,0.444,0.46,0.369,0.739,47.3,23.1,14.4,7.9,4.8,1.5,110.4,109,0.567,90,0.556,0.474,0.362,0.729,42.5,23.2,15.7,8.7,5.8,0.3,107.4,107.2,0.56,1,1573.450944,1518.027413,1580.399612,1511.078745
107,0.625,0.412,0.307,0.705,46.9,20,13.3,6.7,4.7,-5.3,101.8,106.9,0.513,104,0.444,0.427,0.336,0.787,44.2,22,13.5,8.2,6.9,-1.2,103.8,105.4,0.536,1,1524.936142,1495.005854,1528.190112,1491.751884
95,0.5,0.474,0.3,0.7,44.3,24.4,17.2,9.1,4.3,2,102,100.6,0.551,94,0.125,0.439,0.347,0.713,43.2,21.4,19.1,8,4.1,-7.2,100.1,107.3,0.542,1,1571.411006,1325.450954,1572.1714,1324.69056
120,0.875,0.466,0.384,0.753,48,29.1,15.3,9.2,4.8,13.3,109.2,96,0.581,107,0.111,0.442,0.342,0.708,43.7,21.2,19,8,4.3,-6.5,99.7,106.3,0.543,1,1574.75882,1324.69056,1577.010573,1322.438807
109,0.667,0.455,0.376,0.748,46.6,22.3,13.7,7.5,5.7,4,112.3,108.4,0.568,126,0.6,0.453,0.325,0.769,45.5,25.1,16.7,7.8,3.9,-0.5,106.1,106.1,0.548,0,1561.257808,1425.633868,1532.552488,1454.339188
120,0.5,0.433,0.344,0.752,43.3,23.2,13.5,10.2,4.3,3.2,103.3,100.2,0.537,106,0.5,0.453,0.388,0.714,42.2,25.8,12.8,8.9,5,-3.1,110.6,113.3,0.552,1,1601.377898,1449.274173,1605.441058,1445.211013
107,0.2,0.419,0.344,0.759,45.9,21.4,17.2,6,5.3,-8.9,101.7,110.4,0.531,100,0.778,0.46,0.332,0.811,49.2,20,15.3,7.5,5.4,11,114.4,103.3,0.582,1,1321.359791,1658.928961,1337.916107,1642.372645
91,0.556,0.464,0.35,0.79,45.4,23.8,13.2,6.5,4.7,2.2,111.7,109.4,0.57,94,0.3,0.467,0.357,0.77,44.3,25,15.9,7.1,5.8,-0.7,109.2,109.9,0.569,0,1481.856083,1477.573243,1473.978918,1485.450408
101,0.667,0.458,0.325,0.8,46.8,21.8,13.4,6.6,5.8,4,107.7,104,0.558,94,0.444,0.441,0.34,0.762,44.4,21.2,14.4,7.4,4.5,-1.3,106.3,107.4,0.55,1,1527.48827,1587.371075,1534.702407,1580.156938
103,0.6,0.431,0.342,0.764,48.7,20.4,13.7,11.3,4.1,4.6,107.7,103.4,0.52,116,0.667,0.463,0.369,0.769,45,23.8,15.3,6.4,5.9,1.7,104,102.8,0.569,0,1499.706687,1583.741354,1486.725462,1596.722579
99,0.25,0.413,0.303,0.728,45.1,19.9,15.4,7.5,3.8,-11.1,98,108.9,0.51,94,0.333,0.468,0.341,0.702,43.2,26.9,13.7,9.1,5.4,1,105.8,104.5,0.541,1,1308.524315,1479.312507,1317.483358,1470.353463
96,0.8,0.496,0.394,0.82,42.7,24.7,14.2,8.5,6.2,8.8,115.4,106.4,0.607,103,0.6,0.455,0.369,0.765,45.1,22.2,13.4,7.7,6.1,1.9,111.9,110.4,0.568,0,1643.878752,1532.552488,1628.257894,1548.173347
127,0.889,0.471,0.377,0.765,47.1,29.2,15.5,9.4,4.6,13.2,110,97,0.587,113,0.4,0.446,0.345,0.824,48.6,22.9,12.7,6.9,3.7,-2.2,107.9,110.2,0.539,1,1577.010573,1537.84445,1584.181084,1530.67394
126,0.5,0.461,0.354,0.737,43.8,22.7,15.9,8.6,5.7,-1.1,105.1,106.3,0.549,123,0.455,0.448,0.38,0.719,42.2,25.2,12.8,9.2,4.7,-4,109.8,113.4,0.546,1,1511.078745,1445.211013,1513.822176,1442.467582
118,0.667,0.461,0.361,0.859,43.7,23.3,13,9,5.5,5.3,108.9,103.6,0.563,95,0.7,0.468,0.378,0.777,45.6,24.4,15.5,6.1,5.4,2.8,105.8,103.4,0.577,1,1528.5741,1596.722579,1544.582681,1580.713998
104,0.5,0.455,0.344,0.797,44.4,23.5,13.1,7.2,4.9,1.7,110.2,108.2,0.562,109,0.625,0.476,0.335,0.763,44.8,26.5,13.7,8.4,4,0.4,107.3,107.9,0.567,0,1473.978918,1620.427011,1468.095414,1626.310514
108,0.667,0.423,0.309,0.716,46.5,20,13.6,6.8,4.8,-4.4,103.2,107.4,0.525,92,0.1,0.419,0.327,0.807,47,22.9,16.8,7.2,4.8,-11.3,101.8,112.5,0.517,1,1528.190112,1424.398572,1533.902637,1418.686047
113,0.556,0.466,0.291,0.717,44.5,23.9,16.6,9.2,4.4,1.9,101.6,100.1,0.544,96,0.778,0.47,0.357,0.825,51,25,15.1,7.1,2.1,11.6,113,101.3,0.573,1,1572.1714,1583.760586,1582.44347,1573.488516
125,0.556,0.436,0.348,0.789,45.4,24.6,14.1,10.5,5.4,-5.1,107.2,112.7,0.535,118,0.375,0.409,0.321,0.765,43.9,22.5,17.1,10,5.8,-3.7,100.5,103.9,0.516,1,1521.440728,1399.522249,1524.555424,1396.407554
109,0.727,0.485,0.386,0.82,43.3,24.4,13.8,8.4,6.2,7.4,114.2,106.6,0.596,118,0.4,0.436,0.334,0.744,44.9,20.8,14.3,8.1,4.3,-1.9,105.2,106.9,0.541,0,1628.257894,1580.156938,1612.77467,1595.640163
117,0.556,0.438,0.348,0.776,43.8,23.1,14.1,9.9,4.3,4.3,104.6,100.4,0.547,109,0.5,0.451,0.356,0.741,47.5,22.8,14,8.4,4.9,2.9,109.1,106.3,0.56,1,1605.441058,1580.399612,1610.846185,1574.994485
110,0.7,0.452,0.318,0.813,49.4,20.2,15.6,7.8,5.6,9.2,113.3,104,0.573,98,0.364,0.447,0.352,0.818,47.2,22.7,13.1,6.8,3.5,-3.3,108,111.5,0.544,1,1642.372645,1530.67394,1646.913786,1526.132798
123,0.9,0.472,0.38,0.787,46.2,29.3,15.3,9.8,4.5,13.2,111.4,98.2,0.591,110,0.333,0.411,0.328,0.774,43.7,22.4,16.9,9.6,6,-4,101.8,105.8,0.52,1,1584.181084,1396.407554,1587.372707,1393.215931
136,0.3,0.462,0.326,0.7,43.4,27.1,13.3,9.1,5.8,0.4,104.6,103.9,0.532,117,0.455,0.455,0.349,0.794,44.3,22.9,14,7.1,4.9,1.1,109.2,107.8,0.562,1,1470.353463,1468.095414,1480.785274,1457.663603
120,0.545,0.463,0.359,0.733,43.9,23.1,15.7,8.7,5.9,-0.8,105.7,106.6,0.553,117,0.7,0.464,0.357,0.826,49.9,24.8,15,6.7,2.2,8.8,112.1,103.2,0.57,1,1513.822176,1573.488516,1518.612124,1568.698569
117,0.7,0.462,0.353,0.858,44.9,23.1,12.6,8.9,5.4,7,109.7,102.7,0.562,107,0.7,0.431,0.317,0.709,46.7,20.9,13.6,6.8,4.7,-2.3,104.3,106.6,0.531,1,1544.582681,1533.902637,1551.177817,1527.307502
100,0.636,0.454,0.365,0.765,46.2,22.5,13.4,7.4,5.9,2.4,111.6,109.7,0.565,112,0.455,0.439,0.339,0.741,45.5,20.8,13.8,7.8,4.5,-0.9,106.4,107.3,0.543,0,1548.173347,1595.640163,1534.203904,1609.609605
119,0.667,0.475,0.342,0.766,43.8,26.5,13.8,9,4.5,0.9,106.9,106.8,0.566,109,0.455,0.453,0.358,0.741,47.2,23.5,13.7,8.2,5,1.9,109.5,107.6,0.56,1,1626.310514,1574.994485,1631.77279,1569.532209
104,0.4,0.433,0.332,0.779,43.7,22,13.4,8.1,6.4,-1.3,104.5,106.3,0.538,88,0.545,0.434,0.332,0.765,47.7,20.8,13.2,11.2,4.3,3,107.9,105.2,0.522,1,1491.751884,1486.725462,1500.915631,1477.561716
90,0.273,0.426,0.347,0.762,45.4,21.7,16.9,6.2,5.6,-7.4,102.5,109.7,0.536,123,0.636,0.461,0.374,0.783,45.2,23.9,15.4,6.1,5.5,0.5,104.8,104.6,0.57,0,1337.916107,1580.713998,1325.0688,1593.561304
94,0.636,0.462,0.347,0.771,45.8,25.7,16.8,7.8,3.7,1.1,108.2,106.4,0.558,97,0.7,0.463,0.332,0.789,46.4,22.1,14,6.7,6,4.3,107.2,103.1,0.56,0,1454.339188,1534.702407,1448.338665,1540.70293
104,0.1,0.443,0.338,0.703,43.4,20.8,19.1,8.3,4.2,-7.1,100.2,107.3,0.545,112,0.111,0.394,0.277,0.745,42.7,20.9,15.6,9,5.1,-12.5,96.5,108.4,0.488,0,1322.438807,1341.860356,1310.522598,1353.776564
101,0.6,0.465,0.291,0.715,45.2,24.4,16,9,4.5,3.4,103.3,100.4,0.545,98,0.364,0.465,0.35,0.771,45.3,23.9,16.4,7.2,5.9,-0.4,108.1,108.7,0.564,1,1582.44347,1485.450408,1584.794735,1483.099143
108,0.6,0.442,0.351,0.798,45.8,24.9,14.2,10.1,5.6,-3.8,108.5,112.7,0.542,118,0.417,0.447,0.376,0.73,42.8,24.7,13,8.8,4.6,-3.9,109.7,113.2,0.546,0,1524.555424,1442.467582,1506.567571,1460.455435
100,0.091,0.42,0.321,0.807,46.6,23.4,16.6,7.3,4.4,-11.8,101.6,112.7,0.515,108,0.333,0.408,0.301,0.742,46.4,20,15.3,7.2,4.1,-9.3,98,107.1,0.506,0,1418.686047,1317.483358,1402.216155,1333.95325
109,0.667,0.478,0.38,0.825,43.6,24.2,13.2,8.3,6.3,6,113.9,107.6,0.587,115,0.5,0.434,0.326,0.772,47.2,20.8,13.6,11,4.6,1.4,106.3,105.2,0.521,0,1612.77467,1477.561716,1597.633975,1492.702411
112,0.6,0.446,0.362,0.767,43.8,23.4,13.6,9.4,3.9,4.7,106.1,101.7,0.554,109,0.636,0.459,0.348,0.819,49.1,24.7,14.7,7.3,2.2,7.6,111.3,103.6,0.566,1,1610.846185,1568.698569,1613.91961,1565.625144
100,0.727,0.457,0.324,0.813,49.3,20.4,15.7,7.9,5.5,9.6,113.8,104.2,0.577,111,0.333,0.466,0.35,0.764,45.8,23.9,16.4,7.1,6.4,-0.6,108,108.9,0.563,0,1646.913786,1483.099143,1624.014842,1505.998087
119,0.909,0.472,0.371,0.789,46.8,28.7,15.3,10.1,4.7,13.2,112.3,99.2,0.592,93,0.727,0.466,0.367,0.858,45.1,23.4,12.5,8.9,5.1,7.3,110.5,103.3,0.566,1,1587.372707,1551.177817,1598.519568,1540.030956
109,0.364,0.468,0.35,0.691,43.3,27.6,12.8,9.2,5.6,2,107.1,104.8,0.543,123,0.636,0.434,0.321,0.718,46.5,21.1,13.5,7,4.6,-3.1,104.7,107.8,0.535,0,1480.785274,1527.307502,1465.296755,1542.796021
83,0.583,0.466,0.37,0.726,44,23.1,16.1,8.3,5.8,-0.5,105.8,106.4,0.558,107,0.3,0.411,0.333,0.771,43.4,23.2,16.9,9.4,5.8,-4.9,102.6,107.3,0.521,0,1518.612124,1393.215931,1482.925047,1428.903007
122,0.455,0.434,0.333,0.772,43.8,21.9,13.5,8.2,6.3,0.2,104.6,104.8,0.536,113,0.5,0.439,0.357,0.738,46.1,21.6,14,7.5,4.5,0.2,107.3,107.1,0.547,1,1500.915631,1609.609605,1510.962862,1599.562374
98,0.583,0.462,0.342,0.766,45.6,25.4,16.7,7.8,3.8,0.8,107.6,106.2,0.558,78,0.2,0.398,0.285,0.738,43.4,21.1,15.4,8.7,5.2,-10.5,98.2,108,0.493,1,1448.338665,1353.776564,1455.312687,1346.802543
92,0.091,0.442,0.339,0.696,43.3,20.4,18.8,8,4.2,-7.2,100.5,107.8,0.544,104,0.417,0.456,0.351,0.751,47.2,23.5,13.9,8,4.7,0.9,109.5,108.7,0.56,0,1310.522598,1569.532209,1304.619679,1575.435128
105,0.636,0.462,0.299,0.731,45.1,24.2,15.6,8.7,4.5,3.4,104.1,100.9,0.545,96,0.333,0.446,0.366,0.808,46.3,22.8,13.2,6.8,3.7,-4,107.9,112.2,0.545,1,1584.794735,1526.132798,1589.740876,1521.186657
104,0.462,0.448,0.379,0.742,43,25.1,13.3,9.1,4.7,-2.9,109.7,112.3,0.549,96,0.583,0.452,0.371,0.762,45.7,22.3,13.3,7.5,6.3,1.2,111.1,110.3,0.564,1,1460.455435,1534.203904,1468.677363,1525.981976
94,0.545,0.44,0.341,0.782,46.5,24.9,14.3,10.4,5.8,-4.4,107.8,112.4,0.536,119,0.7,0.48,0.347,0.77,43.4,26.6,13.6,8.7,4.7,1.8,108.3,107.2,0.569,0,1506.567571,1631.77279,1489.13559,1649.20477
105,0.4,0.41,0.3,0.75,47.4,20.3,15.6,7.1,4.1,-7.6,99.1,106.4,0.51,103,0.417,0.46,0.343,0.795,44.2,22.6,14.1,6.8,5,-0.6,109.5,109.9,0.564,1,1333.95325,1457.663603,1339.214139,1452.402715
112,0.083,0.414,0.316,0.795,46.8,23.5,16.1,7.7,4.5,-11.5,101.4,112.4,0.509,120,0.667,0.465,0.379,0.79,45.3,24.2,15.3,6.2,5.5,3.1,105.8,103.1,0.575,0,1402.216155,1593.561304,1395.929772,1599.847687
129,0.636,0.448,0.357,0.777,43.7,23.1,13.4,9.4,4.4,4.6,106.7,102.5,0.556,102,0.364,0.415,0.333,0.77,44.4,23.3,16.8,9.5,5.6,-2.3,103.3,105.6,0.523,1,1613.91961,1428.903007,1619.277238,1423.545379
92,0.25,0.422,0.33,0.752,45.6,21.4,16.8,6.5,5.3,-9.6,101.1,110.3,0.527,104,0.727,0.459,0.334,0.804,46.9,22.5,13.9,7,5.7,4.2,107,102.9,0.558,0,1325.0688,1540.70293,1317.837396,1547.934334
91,0.615,0.463,0.342,0.763,45.3,25.7,17.1,8.1,3.9,2.3,107.2,104.2,0.559,89,0.5,0.439,0.33,0.78,44.4,21.9,13.8,8,6.4,0.9,105.7,105.3,0.541,1,1455.312687,1510.962862,1459.386556,1506.888993
105,0.667,0.458,0.321,0.793,48.3,20.6,15.4,7.7,5.4,7.8,112.7,104.8,0.574,111,0.583,0.458,0.335,0.819,49.2,24.2,14.8,7.5,2.3,6.7,111.3,104.4,0.562,0,1624.014842,1565.625144,1611.381608,1578.258378
118,0.385,0.465,0.351,0.761,46.4,23.6,16.1,7.1,6.3,0.3,108.3,108.3,0.561,113,0.615,0.476,0.376,0.835,43.4,24.6,13.2,8.3,6.5,5,113.8,108.4,0.585,1,1505.998087,1597.633975,1512.820428,1590.811633
121,0.538,0.434,0.334,0.788,47.3,21.1,13.5,10.9,4.8,1.7,107.3,105.7,0.524,127,0.182,0.395,0.286,0.744,43.4,20.9,16.2,9.1,5.2,-11.4,96.5,107.5,0.491,0,1492.702411,1346.802543,1477.210886,1362.294068
112,0.077,0.419,0.322,0.796,46.7,23.7,16.1,7.6,4.5,-11.3,102.5,113.1,0.515,101,0.5,0.434,0.331,0.758,47.3,24.3,14.3,10,5.8,-6,106.2,112.6,0.527,1,1395.929772,1489.13559,1406.667472,1478.397891
114,0.538,0.459,0.356,0.732,44.1,22.7,16.4,8.6,6,-2.2,104.5,106.6,0.55,106,0.333,0.47,0.357,0.692,43.1,27.8,12.9,8.7,5.4,0.7,107.3,106.2,0.546,1,1482.925047,1465.296755,1488.516577,1459.705225
90,0.667,0.456,0.361,0.777,44.6,24,13.4,9.1,4.7,6.4,108.1,102.1,0.562,100,0.667,0.463,0.361,0.851,44.5,22.9,13.1,8.9,4.9,4.5,109.1,104.5,0.564,0,1619.277238,1540.030956,1601.413593,1557.894601
89,0.083,0.438,0.33,0.69,43.8,19.8,18.4,7.8,4.4,-7.6,99.8,107.6,0.538,115,0.727,0.481,0.362,0.78,43.5,26.7,13.4,8.9,4.8,3.8,108.9,105.5,0.573,0,1304.619679,1649.20477,1298.136798,1655.687652
120,0.308,0.443,0.354,0.8,46.8,22.7,12.9,6.4,3.8,-4.4,107.5,112,0.539,100,0.462,0.44,0.356,0.742,45.5,21.7,13.9,7.5,4.3,-0.5,107.6,108,0.548,1,1521.186657,1599.562374,1536.287501,1584.46153
124,0.667,0.461,0.298,0.733,45.6,24.4,15,8.5,4.5,3.9,104.6,101.1,0.544,95,0.462,0.451,0.347,0.758,47.6,23.4,13.9,8.1,4.7,1.8,109.2,107.4,0.557,1,1589.740876,1575.435128,1603.078639,1562.097365
106,0.5,0.447,0.372,0.736,43.4,25.1,13.3,9.1,4.7,-2.1,109.3,111.2,0.547,102,0.917,0.473,0.367,0.795,46.8,28.6,15.4,10.5,4.5,14.2,112.8,98.7,0.592,1,1468.677363,1598.519568,1475.71155,1591.485381
96,0.455,0.411,0.303,0.749,47.9,19.7,15.1,7.2,4.3,-6.7,99.7,106.2,0.508,120,0.692,0.468,0.39,0.785,44.5,24.5,15.1,6.4,5.4,3.5,107,104,0.58,0,1339.214139,1599.847687,1329.841074,1609.220752
103,0.571,0.463,0.364,0.734,44.3,23.1,16.4,8.5,5.9,-1.5,105.2,106.8,0.556,121,0.692,0.462,0.362,0.855,44.5,22.6,13.2,8.9,4.8,5,108.4,103.4,0.562,0,1488.516577,1557.894601,1471.531065,1574.880113
92,0.538,0.447,0.371,0.752,46.1,21.9,13.7,7.6,6.2,0.5,110,109.7,0.557,84,0.429,0.472,0.359,0.755,45.9,24.3,16.1,7.1,6.6,0.6,109.3,109.1,0.567,1,1525.981976,1512.820428,1531.687873,1507.114531
92,0.643,0.457,0.336,0.771,45,25.1,16.7,8.3,4,2.3,106.4,103.4,0.555,98,0.462,0.438,0.326,0.792,44.8,21.8,14.3,7.9,6.1,0.7,104.9,104.7,0.539,0,1459.386556,1506.888993,1450.104391,1516.171158
107,0.25,0.407,0.297,0.759,42.8,22.1,16,8.7,5.3,-9.9,99.4,108.9,0.506,129,0.385,0.455,0.343,0.793,44.6,22.5,14.1,6.7,5.2,-0.7,109.1,109.6,0.56,0,1362.294068,1452.402715,1344.141869,1470.554913
118,0.429,0.45,0.346,0.766,47,23.4,14,8.2,4.7,-0.4,108.8,109.3,0.556,113,0.5,0.439,0.338,0.772,46.8,21.2,13.5,10.8,4.6,1.2,108.5,107.6,0.53,1,1562.097365,1477.210886,1565.242243,1474.066009
111,0.667,0.436,0.328,0.715,46.6,21.8,12.9,7.2,4.8,-1.6,106.2,108,0.538,101,0.692,0.466,0.314,0.737,46.2,25,14.8,8.6,4.3,5.9,106.9,101.3,0.552,1,1542.796021,1603.078639,1551.709159,1594.165502
129,0.357,0.446,0.36,0.802,47.2,22.6,12.9,6.4,3.6,-2.7,108.7,111.4,0.542,111,0.231,0.415,0.33,0.76,45.6,21.4,16.6,6.6,5.3,-9.8,100.7,110.1,0.521,1,1536.287501,1317.837396,1539.634334,1314.490563
96,0.333,0.413,0.331,0.763,44,23.4,16.3,9.3,5.7,-4.3,102.9,107,0.518,99,0.75,0.477,0.361,0.787,44.1,26,13.1,9.5,5,5.6,109.1,104,0.57,0,1423.545379,1655.687652,1420.32463,1658.908401
105,0.75,0.462,0.335,0.804,47.1,23.1,14.1,6.9,5.8,4.8,107.1,102.4,0.56,100,0.143,0.423,0.332,0.804,46.3,24.3,16,7.5,4.6,-9.7,103.8,112.9,0.522,1,1547.934334,1406.667472,1550.289055,1404.312751
136,0.462,0.434,0.331,0.763,47,24.2,14,9.7,5.8,-6.5,106.5,113.3,0.526,102,0.077,0.436,0.322,0.689,44,19.7,18.7,7.8,4.4,-9,98.9,107.9,0.534,1,1478.397891,1298.136798,1484.900993,1291.633695
90,0.417,0.41,0.304,0.756,47.5,19.7,15,7.3,4.1,-8.2,99.4,107.5,0.508,103,0.615,0.46,0.34,0.822,49.3,24.1,15.3,7.4,2.4,6.7,111.6,104.6,0.565,0,1329.841074,1578.258378,1323.302088,1584.797364
99,0.714,0.47,0.393,0.798,44.6,25,15.1,6.5,5.2,5,108.1,103.4,0.586,117,0.846,0.469,0.358,0.784,46.9,28.7,15.3,10.3,4.7,12.9,112,99.3,0.585,0,1609.220752,1591.485381,1586.917254,1613.788879
106,0.615,0.449,0.358,0.797,44.6,23.4,13.9,8.9,4.8,5.1,106.7,102,0.557,92,0.308,0.468,0.365,0.69,43.2,27.9,13,8.7,5.1,0.1,107.5,106.9,0.546,1,1601.413593,1459.705225,1605.707121,1455.411696
120,0.615,0.454,0.321,0.787,47.5,20.8,15.5,8.2,5.1,6.7,112.3,105.6,0.572,85,0.571,0.472,0.383,0.838,43.8,24.1,13.3,8.5,6.2,4.3,114.3,109.5,0.583,1,1611.381608,1590.811633,1626.255336,1575.937906
98,0.571,0.446,0.368,0.75,46.5,22.1,13.7,7.1,6.1,1,109.5,108.7,0.554,104,0.214,0.418,0.333,0.754,45.2,22,16.5,6.7,5.3,-10.4,101.4,111.3,0.523,0,1531.687873,1314.490563,1513.838389,1332.340047
109,0.667,0.464,0.385,0.796,44,24.6,14.8,6.9,5,3.4,107.2,104.1,0.579,99,0.6,0.453,0.341,0.769,44.9,24.7,16.6,8.2,3.9,1.7,105.7,103.3,0.552,1,1586.917254,1450.104391,1590.472018,1446.549627
105,0.769,0.47,0.35,0.785,44.6,25.6,13.2,9.4,4.7,5.4,108.2,103.1,0.564,98,0.692,0.441,0.333,0.715,46.6,22.6,12.6,7.2,4.6,-0.7,107.1,107.9,0.542,1,1658.908401,1551.709159,1662.267998,1548.349562
113,0.643,0.46,0.349,0.823,49,24,15.6,7.6,2.6,7.1,111,103.7,0.566,98,0.133,0.422,0.34,0.81,46.4,24.1,15.8,7.1,4.6,-9.4,104,112.9,0.525,1,1584.797364,1404.312751,1588.446985,1400.66313
97,0.231,0.407,0.295,0.77,43,22.1,16.2,8.6,5,-10.9,99.8,110.3,0.507,89,0.4,0.465,0.349,0.755,46,23.9,15.7,7.1,6.6,0.1,108.3,108.7,0.56,1,1344.141869,1507.114531,1355.417039,1495.83936
109,0.429,0.441,0.355,0.735,44.5,21.9,13.7,7.5,4.3,-1.9,107.2,109.1,0.548,102,0.533,0.462,0.353,0.741,44.1,22.8,16.5,8.5,5.9,-2.5,104.8,107.4,0.556,1,1584.46153,1471.531065,1587.724008,1468.268587
112,0.467,0.457,0.352,0.764,46.7,23.6,14,8,4.8,-0.1,109.9,110.1,0.563,107,0.714,0.468,0.369,0.85,43.8,23.1,13.5,8.9,4.6,5.9,108.9,103,0.568,1,1565.242243,1574.880113,1570.135748,1569.986608
110,0.4,0.453,0.366,0.786,47.1,23.2,12.8,6.7,3.8,-1.3,109.9,111.3,0.549,99,0.5,0.439,0.327,0.792,44.9,22,14.3,7.9,6.1,1,104.6,104.1,0.541,1,1539.634334,1516.171158,1546.237356,1509.568136
107,0.308,0.41,0.328,0.765,44.6,22.9,16.6,9.2,5.4,-4.2,102,106.3,0.516,97,0.429,0.461,0.352,0.794,44.7,23.1,14.1,7,5.2,0.9,110.4,109.2,0.565,1,1420.32463,1470.554913,1428.884834,1461.994709
