eloh_pre,eloa_pre,eloh_post,eloa_post,Result
1338.070132,1541.001828,1361.855308,1517.216652,1
1368.314464,1428.573155,1338.974457,1457.913162,0
1589.181119,1291.266551,1591.385195,1289.062475,1
1418.342442,1360.948915,1411.755906,1367.535451,0
1537.507487,1488.049858,1516.015308,1509.542037,0
1606.820636,1718.557207,1597.502982,1727.874861,0
1636.627371,1521.191324,1641.082159,1516.736537,1
1299.691034,1338.137147,1310.740536,1327.087645,1
1606.976026,1374.695408,1609.341667,1372.329766,1
1573.794906,1727.874861,1565.383681,1736.286086,0
1573.993897,1509.772896,1580.054882,1503.71191,1
1641.082159,1411.755906,1645.602041,1407.236023,1
1529.227304,1500.646572,1537.806145,1492.067732,1
1469.06353,1584.325756,1450.954385,1602.434902,0
1596.061104,1509.542037,1580.153925,1525.449216,0
1361.855308,1372.329766,1354.315156,1379.869917,0
1338.974457,1289.062475,1313.709575,1314.327357,0
1517.216652,1599.366623,1527.515718,1589.067557,1
1516.015308,1601.87912,1523.350631,1594.543796,1
1597.502982,1591.385195,1608.496156,1580.392021,1
1327.087645,1367.535451,1319.319661,1375.303435,0
1580.153925,1516.736537,1557.874232,1539.01623,0
1503.71191,1492.067732,1494.609472,1501.170171,0
1313.709575,1314.327357,1293.365441,1334.671491,0
1565.383681,1310.740536,1566.768112,1309.356105,1
1580.054882,1407.236023,1587.691661,1399.599245,1
1645.602041,1609.341667,1656.437011,1598.506698,1
1537.806145,1457.913162,1526.902281,1468.817026,0
1539.01623,1523.350631,1524.845249,1537.521612,0
1715.025875,1608.496156,1722.042405,1601.479626,1
1736.286086,1602.434902,1739.896544,1598.824444,1
1354.315156,1525.449216,1350.666603,1529.097769,0
1580.392021,1594.543796,1589.512455,1585.423362,1
1379.869917,1589.067557,1392.845994,1576.09148,1
1526.902281,1431.044285,1530.742719,1427.203847,1
1529.097769,1501.170171,1533.231928,1497.036012,1
1557.874232,1375.303435,1562.716654,1370.461013,1
1494.609472,1319.319661,1496.765752,1317.163381,1
1334.671491,1468.817026,1329.762643,1473.725874,0
1293.365441,1309.356105,1285.950421,1316.771125,0
1399.599245,1527.515718,1390.84144,1536.273523,0
1537.521612,1566.768112,1529.471153,1574.818571,0
1656.437011,1576.09148,1665.943275,1566.585216,1
1587.691661,1722.042405,1594.006768,1715.727298,1
1598.824444,1598.506698,1592.094883,1605.236259,0
1524.845249,1350.666603,1527.205356,1348.306496,1
1450.954385,1585.423362,1459.692729,1576.685017,1
1589.512455,1427.203847,1594.068167,1422.648136,1
1392.845994,1497.036012,1380.781412,1509.100594,0
1566.585216,1739.896544,1561.853391,1744.628369,0
1473.725874,1665.943275,1470.937952,1668.731197,0
1533.231928,1529.471153,1517.740528,1544.962553,0
1715.727298,1562.716654,1697.263668,1581.180284,0
1496.765752,1594.068167,1487.596159,1603.237759,0
1329.762643,1370.461013,1322.901454,1377.322202,0
1285.950421,1530.742719,1280.316202,1536.376937,0
1390.84144,1574.818571,1384.827425,1580.832586,0
1380.781412,1317.163381,1388.048184,1309.896608,1
1594.006768,1601.479626,1606.452581,1589.033813,1
1316.771125,1536.273523,1307.471085,1545.573563,0
1509.100594,1459.692729,1512.838602,1455.95472,1
1527.205356,1605.236259,1522.831331,1609.610283,0
1348.306496,1592.094883,1362.585024,1577.816355,1
1576.685017,1422.648136,1580.516109,1418.817044,1
1545.573563,1487.596159,1555.067454,1478.102268,1
1470.937952,1280.316202,1474.991755,1276.262399,1
1418.817044,1536.376937,1413.582282,1541.611699,0
1697.263668,1384.827425,1698.164946,1383.926147,1
1309.896608,1606.452581,1304.732037,1611.617152,0
1322.901454,1377.322202,1314.645066,1385.57859,0
1609.610283,1455.95472,1560.81817,1504.746834,0
1580.832586,1589.033813,1570.331818,1599.534581,0
1388.048184,1603.237759,1421.369553,1569.91639,1
1668.731197,1744.628369,1677.021791,1736.337775,1
1307.471085,1362.585024,1296.077539,1373.97857,0
1577.816355,1544.962553,1590.371175,1532.407733,1
1561.853391,1580.516109,1566.4261,1575.9434,1
1512.838602,1581.180284,1495.792404,1598.226482,0
1517.740528,1478.102268,1494.052075,1501.790721,0
1555.067454,1522.831331,1559.911927,1517.986858,1
1474.991755,1276.262399,1479.147854,1272.1063,1
1413.582282,1570.331818,1404.754449,1579.159652,0
1698.164946,1421.369553,1702.58196,1416.952539,1
1504.746834,1541.611699,1517.090018,1529.268516,1
1304.732037,1494.052075,1289.458869,1509.325243,0
1501.790721,1590.371175,1495.198332,1596.963565,0
1314.645066,1599.534581,1310.885608,1603.294039,0
1560.81817,1569.91639,1550.345635,1580.388925,0
1385.57859,1566.4261,1374.124894,1577.879796,0
1383.926147,1373.97857,1374.867893,1383.036824,0
1611.617152,1598.226482,1601.437851,1608.405784,0
1296.077539,1736.337775,1336.893386,1695.521928,1
1495.792404,1550.345635,1475.917946,1570.220094,0
1517.986858,1310.885608,1520.855374,1308.017093,1
1695.521928,1404.754449,1697.122492,1403.153885,1
1289.458869,1495.198332,1299.416592,1485.240609,1
1608.405784,1532.407733,1618.368153,1522.445363,1
1374.124894,1529.268516,1363.745482,1539.647928,0
1575.9434,1677.021791,1583.706827,1669.258364,1
1374.867893,1596.963565,1368.994252,1602.837206,0
1579.159652,1479.147854,1550.56344,1507.744066,0
1603.294039,1416.952539,1570.15663,1450.089948,0
1601.437851,1559.911927,1607.15959,1554.190188,1
1336.893386,1272.1063,1340.013225,1268.986461,1
1475.917946,1702.58196,1465.241519,1713.258387,0
1509.325243,1520.855374,1493.681222,1536.499395,0
1517.090018,1697.122492,1525.376538,1688.835972,1
1383.036824,1580.388925,1372.765591,1590.660158,0
1583.706827,1340.013225,1588.4694,1335.250652,1
1554.190188,1450.089948,1559.652311,1444.627824,1
1577.879796,1403.153885,1581.812074,1399.221607,1
1570.220094,1713.258387,1579.215557,1704.262923,1
1550.56344,1669.258364,1563.670923,1656.150881,1
1570.15663,1507.744066,1574.015394,1503.885302,1
1522.445363,1299.416592,1526.784499,1295.077456,1
1607.15959,1602.837206,1611.761153,1598.235644,1
1539.647928,1268.986461,1543.475983,1265.158406,1
1399.221607,1335.250652,1407.050716,1327.421543,1
1465.241519,1526.784499,1449.137694,1542.888324,0
1536.499395,1485.240609,1542.296885,1479.443118,1
1618.368153,1559.652311,1621.580979,1556.439486,1
1372.765591,1579.215557,1358.603725,1593.377423,0
1588.4694,1688.835972,1580.747095,1696.558277,0
1590.660158,1265.158406,1594.448348,1261.370216,1
1444.627824,1493.681222,1423.715949,1514.593098,0
1611.761153,1308.017093,1612.412296,1307.36595,1
1598.235644,1368.994252,1600.76972,1366.460175,1
1503.885302,1581.812074,1495.514137,1590.18324,0
1525.376538,1363.745482,1530.122239,1358.99978,1
1656.150881,1543.475983,1664.017973,1535.60889,1
1663.449489,1514.957035,1649.273492,1529.133032,0
1517.885772,1397.248913,1524.826236,1390.308449,1
1504.540694,1556.254012,1509.788978,1551.005728,1
1598.814714,1662.198884,1589.238081,1671.775517,0
1348.409043,1607.526099,1344.143554,1611.791589,0
1331.106074,1591.799353,1339.04674,1583.858687,1
1538.164082,1362.365508,1541.049875,1359.479715,1
1388.883119,1464.873416,1382.789733,1470.966802,0
1544.647714,1561.768195,1534.426905,1571.989004,0
1552.564441,1558.605334,1536.66045,1574.509325,0
1450.396186,1466.627401,1453.853434,1463.170153,1
1571.092076,1470.966802,1553.479193,1488.579684,0
1463.170153,1485.643564,1433.372302,1515.441415,0
1359.479715,1671.775517,1356.471173,1674.784059,0
1589.238081,1551.005728,1592.368582,1547.875227,1
1398.338993,1527.91437,1394.019646,1532.233716,0
1590.72697,1344.143554,1593.797633,1341.07289,1
1596.86341,1611.791589,1616.446244,1592.208755,1
1382.789733,1390.308449,1389.495936,1383.602247,1
1529.133032,1363.735251,1531.203321,1361.664963,1
1649.273492,1394.019646,1650.529038,1392.7641,1
1431.215365,1339.04674,1422.634674,1347.627431,0
1532.233716,1583.858687,1514.888631,1601.203772,0
1515.441415,1453.853434,1520.640678,1448.654171,1
1541.049875,1536.66045,1520.405216,1557.305109,0
1361.664963,1534.426905,1353.88255,1542.209317,0
1574.509325,1571.989004,1568.8435,1577.65483,0
1553.479193,1389.495936,1557.291846,1385.683284,1
1433.372302,1674.784059,1457.173403,1650.982958,1
1524.826236,1356.471173,1528.373751,1352.923659,1
1592.368582,1547.875227,1578.06333,1562.180479,0
1341.07289,1577.65483,1353.001354,1565.726366,1
1347.627431,1531.203321,1373.022111,1505.808641,1
1542.209317,1488.579684,1526.500939,1504.288062,0
1592.208755,1509.788978,1596.903482,1505.094251,1
1601.203772,1650.529038,1618.736661,1632.996149,1
1448.654171,1383.602247,1457.003741,1375.252676,1
1353.88255,1514.888631,1369.754305,1499.016875,1
1568.8435,1616.446244,1572.786842,1612.502902,1
1457.173403,1385.683284,1463.60139,1379.255297,1
1528.373751,1557.305109,1532.596404,1553.082455,1
1520.640678,1352.923659,1523.839775,1349.724562,1
1375.252676,1520.405216,1369.338396,1526.319497,0
1593.797633,1505.094251,1598.625617,1500.266267,1
1565.726366,1353.001354,1567.786389,1350.941331,1
1373.022111,1578.06333,1361.975971,1589.109469,0
1505.808641,1422.634674,1510.771501,1417.671814,1
1526.500939,1504.288062,1533.518761,1497.27024,1
1562.180479,1557.291846,1568.948969,1550.523356,1
1632.996149,1589.109469,1639.677035,1582.428584,1
1500.266267,1612.502902,1494.223702,1618.545467,0
1392.7641,1596.903482,1383.953501,1605.714081,0
1369.754305,1499.016875,1379.832443,1488.938738,1
1497.27024,1463.60139,1501.295779,1459.575852,1
1618.736661,1572.786842,1625.352659,1566.170843,1
1650.982958,1523.839775,1632.257192,1542.565541,0
1349.724562,1553.082455,1372.742166,1530.064852,1
1369.338396,1526.319497,1354.423187,1541.234706,0
1598.625617,1532.596404,1604.02488,1527.197141,1
1361.975971,1350.941331,1370.136813,1342.780489,1
1510.771501,1567.786389,1522.689718,1555.868172,1
1533.518761,1417.671814,1537.237369,1413.953207,1
1457.003741,1379.255297,1439.205543,1397.053495,0
1568.948969,1550.523356,1543.257157,1576.215169,0
1459.575852,1576.215169,1452.963274,1582.827746,0
1494.223702,1397.053495,1476.732313,1414.544885,0
1383.953501,1582.428584,1394.664931,1571.717153,1
1604.02488,1541.234706,1608.547334,1536.712252,1
1555.868172,1605.714081,1559.197066,1602.385187,1
1618.545467,1379.832443,1599.974443,1398.403467,0
1530.064852,1639.677035,1538.777302,1630.964585,1
1501.295779,1537.237369,1508.866997,1529.66615,1
1413.953207,1522.689718,1425.320853,1511.322072,1
1625.352659,1342.780489,1627.405025,1340.728124,1
1632.257192,1439.205543,1636.111045,1435.35169,1
1488.938738,1566.170843,1470.547157,1584.562424,0
1542.565541,1527.197141,1550.189294,1519.573388,1
1354.423187,1630.964585,1376.416566,1608.971206,1
1599.974443,1372.742166,1602.010476,1370.706132,1
1476.732313,1414.544885,1480.935004,1410.342193,1
1470.547157,1340.728124,1472.264056,1339.011224,1
1608.547334,1376.416566,1609.530483,1375.433417,1
1559.197066,1602.385187,1570.464974,1591.117279,1
1538.777302,1394.664931,1521.987288,1411.454945,0
1435.35169,1582.827746,1428.347431,1589.832005,0
1543.257157,1536.712252,1557.413013,1522.556396,1
1480.935004,1452.963274,1466.268132,1467.630147,0
1627.405025,1529.66615,1631.483431,1525.587744,1
1571.717153,1608.971206,1578.296632,1602.391727,1
1398.403467,1370.706132,1403.74285,1365.366749,1
1589.832005,1428.347431,1568.354172,1449.825264,0
1508.866997,1557.413013,1474.749867,1591.530143,0
1425.320853,1584.562424,1432.18071,1577.702567,1
1467.630147,1521.987288,1480.404781,1509.212654,1
1519.573388,1522.556396,1502.67377,1539.456014,0
1578.296632,1411.454945,1579.928549,1409.823028,1
1550.189294,1636.111045,1554.024322,1632.276017,1
1339.011224,1472.264056,1331.011067,1480.264214,0
1609.530483,1375.433417,1613.388326,1371.575574,1
1370.136813,1591.117279,1365.868559,1595.385533,0
1602.010476,1570.464974,1605.240165,1567.235285,1
1365.366749,1602.391727,1371.609236,1596.14924,1
1403.74285,1511.322072,1392.429036,1522.635886,0
1568.354172,1502.67377,1560.312365,1510.715576,0
1474.749867,1480.264214,1463.233515,1491.780565,0
1432.18071,1567.235285,1420.927892,1578.488104,0
1632.276017,1480.404781,1634.276437,1478.40436,1
1631.483431,1365.868559,1619.308581,1378.043409,0
1371.575574,1554.024322,1358.175325,1567.424571,0
1605.240165,1591.530143,1607.774017,1588.996291,1
1410.342193,1579.928549,1416.470216,1573.800526,1
1525.587744,1613.388326,1512.779911,1626.196159,0
1449.825264,1466.268132,1412.709242,1503.384154,0
1595.385533,1509.212654,1605.328874,1499.269313,1
1577.702567,1596.14924,1584.733897,1589.11791,1
1510.715576,1634.276437,1498.395932,1646.596081,0
1619.308581,1378.043409,1622.473507,1374.878483,1
1371.609236,1409.823028,1364.692894,1416.73937,0
1626.196159,1392.429036,1628.789068,1389.836127,1
1539.456014,1584.733897,1543.975452,1580.214459,1
1522.635886,1463.233515,1532.343172,1453.526229,1
1512.779911,1331.011067,1515.91218,1327.878797,1
1499.269313,1503.384154,1490.575678,1512.077789,0
1420.927892,1567.424571,1410.177159,1578.175304,0
1491.780565,1578.488104,1482.252742,1588.015927,0
1588.996291,1478.40436,1592.816613,1474.584038,1
1605.328874,1412.709242,1607.290185,1410.747931,1
1560.312365,1622.473507,1570.381476,1612.404396,1
1589.11791,1416.73937,1590.701684,1415.155597,1
1453.526229,1532.343172,1445.181204,1540.688198,0
1474.584038,1592.816613,1488.320413,1579.080238,1
1482.252742,1578.175304,1487.012377,1573.415669,1
1573.800526,1374.878483,1561.335481,1387.343527,0
1358.175325,1389.836127,1365.612276,1382.399176,1
1588.015927,1410.177159,1592.984936,1405.208149,1
1607.774017,1512.077789,1609.819504,1510.032303,1
1543.975452,1628.789068,1558.911464,1613.853056,1
1416.470216,1580.214459,1426.943476,1569.7412,1
1515.91218,1498.395932,1497.980337,1516.327776,0
1490.575678,1410.747931,1474.924505,1426.399104,0
1607.290185,1646.596081,1600.398102,1653.488164,0
1364.692894,1327.878797,1351.707276,1340.864416,0
1445.181204,1600.398102,1441.283048,1604.296258,0
1488.320413,1569.7412,1481.557652,1576.503961,0
1510.032303,1516.327776,1523.915961,1502.444117,1
1653.488164,1365.612276,1655.566299,1363.534142,1
1487.012377,1405.208149,1492.572416,1399.648111,1
1351.707276,1609.819504,1365.441724,1596.085056,1
1415.155597,1573.415669,1425.445585,1563.125681,1
1558.911464,1592.984936,1549.217527,1602.678873,0
1426.943476,1540.688198,1421.632311,1545.999363,0
1497.980337,1612.404396,1486.954165,1623.430568,0
1474.924505,1387.343527,1456.696371,1405.571661,0
1579.080238,1340.864416,1580.734075,1339.210578,1
1382.399176,1613.853056,1378.744046,1617.508186,0
1561.335481,1456.696371,1564.182727,1453.849126,1
1549.217527,1570.381476,1556.331162,1563.267841,1
1426.399104,1596.085056,1437.917581,1584.566579,1
1576.503961,1405.571661,1553.270979,1428.804643,0
1590.701684,1563.125681,1594.84256,1558.984805,1
1441.283048,1617.508186,1461.005074,1597.78616,1
1399.648111,1425.445585,1389.697883,1435.395813,0
1502.444117,1363.534142,1505.741802,1360.236457,1
1655.566299,1545.999363,1661.80324,1539.762422,1
1365.441724,1623.430568,1389.34721,1599.525082,1
1604.296258,1486.954165,1608.470634,1482.779789,1
1378.744046,1580.734075,1400.868851,1558.60927,1
1563.267841,1556.331162,1570.788172,1548.810831,1
1492.572416,1523.915961,1475.547449,1540.940927,0
1564.182727,1453.849126,1569.93916,1448.092692,1
1360.236457,1661.80324,1356.236304,1665.803392,0
1584.566579,1428.804643,1586.746778,1426.624444,1
1421.632311,1558.60927,1436.291335,1543.950246,1
1437.917581,1602.678873,1450.074911,1590.521543,1
1553.270979,1339.210578,1556.030391,1336.451166,1
1570.788172,1590.521543,1576.898839,1584.410876,1
1389.697883,1540.940927,1404.345291,1526.293518,1
1481.557652,1539.762422,1460.626358,1560.693716,0
1505.741802,1400.868851,1486.755993,1419.85466,0
1558.984805,1482.779789,1546.960912,1494.803682,0
1435.395813,1594.84256,1445.725377,1584.512996,1
1450.074911,1608.470634,1462.773643,1595.771902,1
1584.512996,1461.005074,1593.877489,1451.64058,1
1665.803392,1419.85466,1666.993257,1418.664795,1
1389.34721,1448.092692,1379.61912,1457.820782,0
1569.93916,1599.525082,1573.000491,1596.463751,1
1336.451166,1475.547449,1324.346521,1487.652094,0
1356.236304,1543.950246,1351.787679,1548.398872,0
1597.78616,1548.810831,1576.321135,1570.275856,0
1445.725377,1526.293518,1467.032513,1504.986383,1
1584.410876,1486.755993,1569.27618,1501.890689,0
1426.624444,1451.64058,1432.874321,1445.390703,1
1586.746778,1487.652094,1588.757469,1485.641403,1
1556.030391,1595.771902,1564.73144,1587.070853,1
1596.463751,1593.877489,1603.719643,1586.621598,1
1379.61912,1494.803682,1365.22865,1509.194151,0
1576.321135,1546.960912,1584.178136,1539.103911,1
1588.757469,1324.346521,1564.282972,1348.821019,0
1570.275856,1666.993257,1550.871867,1686.397246,0
1560.693716,1501.890689,1551.550438,1511.033968,0
1457.820782,1436.291335,1440.598152,1453.513965,0
1462.773643,1418.664795,1456.411746,1425.026692,0
1548.398872,1573.000491,1555.132067,1566.267296,1
1564.73144,1460.626358,1569.949294,1455.408504,1
1467.032513,1445.390703,1476.242099,1436.181117,1
1432.874321,1504.986383,1427.536352,1510.324352,0
1485.641403,1351.787679,1488.089755,1349.339327,1
1576.898839,1584.178136,1583.147561,1577.929415,1
1586.621598,1511.033968,1591.477555,1506.17801,1
1404.345291,1349.339327,1408.695934,1344.988685,1
1455.408504,1365.22865,1448.264571,1372.372583,0
1539.103911,1440.598152,1543.435202,1436.266862,1
1348.821019,1453.513965,1339.897839,1462.437145,0
1569.27618,1603.719643,1572.400503,1600.595319,1
1564.282972,1551.550438,1577.379029,1538.45438,1
1456.411746,1566.267296,1460.601314,1562.077728,1
1587.070853,1425.026692,1590.369232,1421.728313,1
1569.949294,1686.397246,1561.411826,1694.934714,0
1462.437145,1372.372583,1464.197312,1370.612416,1
1427.536352,1572.400503,1421.615208,1578.321646,0
1583.147561,1509.194151,1573.648533,1518.693179,0
1488.089755,1436.181117,1497.280324,1426.990547,1
1550.871867,1555.132067,1554.15361,1551.850324,1
1408.695934,1426.990547,1424.861543,1410.824938,1
1510.324352,1590.369232,1521.120617,1579.572966,1
1600.595319,1506.17801,1607.816138,1498.957192,1
1543.435202,1562.077728,1557.690487,1547.822443,1
1476.242099,1344.988685,1479.444148,1341.786635,1
1339.897839,1591.477555,1335.475292,1595.900102,0
1577.379029,1538.45438,1571.104548,1544.728861,0
1460.601314,1436.266862,1464.378614,1432.489561,1
1448.264571,1694.934714,1468.646239,1674.553047,1
1497.280324,1578.321646,1505.115643,1570.486327,1
1557.690487,1554.15361,1565.325776,1546.518321,1
1577.929415,1421.615208,1580.733915,1418.810708,1
1464.197312,1370.612416,1471.448423,1363.361304,1
1518.693179,1547.822443,1523.47403,1543.041592,1
1421.728313,1498.957192,1410.466465,1510.21904,0
1561.411826,1595.900102,1584.224816,1573.087112,1
1573.648533,1521.120617,1578.742434,1516.026716,1
1607.816138,1424.861543,1610.591552,1422.086128,1
1544.728861,1341.786635,1533.872132,1352.643364,0
1579.572966,1479.444148,1568.12924,1490.887875,0
1565.325776,1418.810708,1570.282376,1413.854107,1
1580.733915,1468.646239,1567.644216,1481.735939,0
1546.518321,1490.887875,1551.537092,1485.869104,1
1570.486327,1352.643364,1547.990555,1375.139137,0
1543.041592,1464.378614,1547.226138,1460.194069,1
1573.087112,1505.115643,1580.201675,1498.00108,1
1432.489561,1578.742434,1441.582127,1569.649867,1
1410.824938,1584.224816,1399.001996,1596.047758,0
1674.553047,1571.104548,1679.540496,1566.117099,1
1551.850324,1516.026716,1532.050574,1535.826466,0
1410.466465,1533.872132,1404.023109,1540.315488,0
1471.448423,1523.47403,1456.23822,1538.684233,0
1441.582127,1538.684233,1446.362608,1533.903752,1
1363.361304,1569.649867,1357.476435,1575.534737,0
1567.644216,1570.282376,1576.723393,1561.203198,1
1679.540496,1485.869104,1683.381219,1482.02838,1
1399.001996,1422.086128,1384.712717,1436.375407,0
1510.21904,1413.854107,1500.191885,1423.881262,0
1568.12924,1596.047758,1580.875342,1583.301657,1
1456.23822,1535.826466,1466.436876,1525.627811,1
1335.475292,1551.537092,1346.745621,1540.266763,1
1404.023109,1481.735939,1409.83865,1475.920397,1
1610.591552,1375.139137,1612.135679,1373.59501,1
1547.226138,1460.194069,1549.697915,1457.722291,1
1580.201675,1547.990555,1586.543284,1541.648946,1
1498.00108,1540.315488,1485.331539,1552.985029,0
1384.712717,1436.375407,1376.380316,1444.707809,0
1612.135679,1541.648946,1614.074946,1539.709679,1
1346.745621,1409.83865,1357.387496,1399.196775,1
1532.050574,1566.117099,1537.48178,1560.685893,1
1485.331539,1466.436876,1493.206924,1458.561491,1
1540.266763,1549.697915,1527.982834,1561.981845,0
1683.381219,1457.722291,1685.435362,1455.668148,1
1373.59501,1561.203198,1367.2056,1567.592608,0
1525.627811,1423.881262,1530.90855,1418.600523,1
1500.191885,1580.875342,1493.41148,1587.655746,0
1357.476435,1575.534737,1344.037093,1588.974078,0
1533.903752,1586.543284,1512.579686,1607.86735,0
1576.723393,1560.685893,1582.761489,1554.647797,1
1588.974078,1527.982834,1591.783138,1525.173773,1
1444.707809,1458.561491,1439.311884,1463.957416,0
1530.90855,1344.037093,1533.110784,1341.834859,1
1685.435362,1446.362608,1690.22398,1441.573991,1
1482.02838,1614.074946,1475.798009,1620.305317,0
1539.709679,1475.920397,1525.77488,1489.855196,0
1552.985029,1357.387496,1556.492789,1353.879736,1
1455.668148,1512.579686,1467.077123,1501.170711,1
1537.48178,1567.592608,1546.314506,1558.759882,1
1583.301657,1399.196775,1584.982474,1397.515958,1
1367.2056,1493.41148,1347.401843,1513.215237,0
1418.600523,1493.206924,1410.131579,1501.675868,0
1554.647797,1607.86735,1559.315496,1603.199651,1
1439.311884,1410.131579,1448.544791,1400.898671,1
1513.215237,1582.761489,1504.596464,1591.380263,0
1533.110784,1467.077123,1536.902333,1463.285574,1
1690.22398,1561.981845,1694.613711,1557.592113,1
1620.305317,1489.855196,1625.903866,1484.256647,1
1341.834859,1525.173773,1331.335022,1535.67361,0
1558.759882,1591.783138,1574.741434,1575.801587,1
1475.798009,1463.957416,1487.220938,1452.534487,1
1525.77488,1501.675868,1533.100911,1494.349837,1
1556.492789,1353.879736,1560.424335,1349.948191,1
1501.170711,1587.655746,1509.803683,1579.022775,1
1584.982474,1546.314506,1593.493489,1537.803491,1
1397.515958,1376.380316,1403.018765,1370.877508,1
1347.401843,1559.315496,1358.539869,1548.17747,1
1441.573991,1463.285574,1444.534799,1460.324766,1
1535.67361,1560.424335,1542.411071,1553.686874,1
1574.741434,1331.335022,1576.843282,1329.233173,1
1694.613711,1557.592113,1682.182053,1570.023771,0
1603.199651,1484.256647,1606.613268,1480.84303,1
1536.902333,1537.803491,1543.416287,1531.289536,1
1370.877508,1593.493489,1361.708913,1602.662084,0
1591.380263,1448.544791,1578.792521,1461.132533,0
1625.903866,1349.948191,1615.533862,1360.318195,0
1579.022775,1575.801587,1584.988683,1569.835679,1
1533.100911,1452.534487,1540.579641,1445.055757,1
1606.613268,1360.318195,1609.581522,1357.349941,1
1504.596464,1548.17747,1483.99071,1568.783224,0
1494.349837,1487.220938,1465.567006,1516.003769,0
1540.579641,1400.898671,1526.667013,1414.811299,0
1509.803683,1403.018765,1494.344411,1418.478037,0
1444.534799,1578.792521,1435.991775,1587.335545,0
1531.289536,1329.233173,1534.239501,1326.283209,1
1361.708913,1615.533862,1348.180774,1629.062001,0
1483.99071,1576.843282,1494.714266,1566.119727,1
1543.416287,1682.182053,1533.922878,1691.675463,0
1516.003769,1480.84303,1521.533151,1475.313648,1
1358.539869,1584.988683,1352.401787,1591.126766,0
1414.811299,1445.055757,1425.488779,1434.378277,1
1460.324766,1461.132533,1445.039446,1476.417853,0
1602.662084,1553.686874,1609.828142,1546.520816,1
1568.783224,1629.062001,1582.360337,1615.484888,1
1357.349941,1569.835679,1371.39325,1555.79237,1
1609.581522,1434.378277,1590.259558,1453.700241,0
1435.991775,1465.567006,1429.847529,1471.711253,0
1326.283209,1587.335545,1322.057381,1591.561373,0
1534.239501,1691.675463,1528.057631,1697.857333,0
1542.411071,1418.478037,1526.341189,1434.547919,0
1591.126766,1570.023771,1596.630394,1564.520142,1
1564.520142,1352.401787,1527.06841,1389.85352,0
1566.119727,1476.417853,1571.730897,1470.806683,1
1546.520816,1582.360337,1541.48224,1587.398914,0
1475.313648,1445.039446,1478.988831,1441.364262,1
1494.714266,1526.341189,1508.940148,1512.115307,1
1533.922878,1429.847529,1537.060441,1426.709965,1
1615.484888,1697.857333,1593.893554,1719.448667,0
1322.057381,1471.711253,1330.426147,1463.342487,1
1591.561373,1521.533151,1597.453327,1515.641197,1
1526.667013,1590.259558,1530.18447,1586.742101,1
1494.344411,1453.700241,1498.625649,1449.419003,1
1528.057631,1470.806683,1534.326184,1464.53813,1
1596.630394,1434.547919,1601.705881,1429.472432,1
1609.828142,1389.85352,1611.512921,1388.168741,1
1348.180774,1371.39325,1355.356839,1364.217185,1
1527.06841,1463.342487,1530.557903,1459.852994,1
1425.488779,1541.48224,1421.681511,1545.289508,0
1330.426147,1534.326184,1339.327233,1525.425098,1
1426.709965,1508.940148,1409.854547,1525.795566,0
1449.419003,1441.364262,1456.092359,1434.690907,1
1571.730897,1515.641197,1553.847382,1533.524713,0
1601.705881,1388.168741,1604.192973,1385.681649,1
1537.060441,1512.115307,1540.827154,1508.348594,1
1555.79237,1464.53813,1560.559089,1459.77141,1
1611.512921,1593.893554,1618.29459,1587.111885,1
1530.18447,1498.625649,1514.393064,1514.417055,0
1587.398914,1597.453327,1581.940623,1602.911618,0
1478.988831,1581.940623,1500.554332,1560.375122,1
1586.742101,1719.448667,1602.533408,1703.65736,1
1530.557903,1355.356839,1517.098876,1368.815865,0
1553.847382,1429.472432,1557.166293,1426.153521,1
1421.681511,1514.417055,1429.208835,1506.889731,1
1456.092359,1540.827154,1450.184114,1546.735399,0
1545.289508,1514.393064,1549.36725,1510.315323,1
1434.690907,1459.852994,1423.844142,1470.699759,0
1618.29459,1587.111885,1622.36692,1583.039555,1
1385.681649,1459.77141,1376.45133,1469.00173,0
1525.795566,1533.524713,1534.24499,1525.075289,1
1339.327233,1525.425098,1354.859219,1509.893112,1
1560.559089,1409.854547,1565.406578,1405.007059,1
1364.217185,1602.911618,1375.134939,1591.993864,1
1508.348594,1500.554332,1510.950816,1497.952109,1
1368.815865,1557.166293,1374.247951,1551.734207,1
1470.699759,1703.65736,1495.720787,1678.636332,1
1429.208835,1506.889731,1444.790983,1491.307583,1
1560.375122,1426.153521,1563.296342,1423.232301,1
1450.184114,1517.098876,1442.269113,1525.013877,0
1423.844142,1546.735399,1413.168981,1557.41056,0
1604.192973,1510.950816,1612.409914,1502.733876,1
1565.406578,1525.075289,1574.488891,1515.992975,1
1469.00173,1678.636332,1464.963518,1682.674544,0
1375.134939,1583.039555,1393.448353,1564.726141,1
1591.993864,1602.533408,1602.21918,1592.308092,1
1510.315323,1622.36692,1528.021242,1604.661001,1
1442.269113,1592.308092,1451.476482,1583.100723,1
1354.859219,1502.733876,1367.876932,1489.716163,1
1405.007059,1376.45133,1392.310362,1389.148026,0
1509.893112,1515.992975,1504.369735,1521.516352,0
1374.247951,1444.790983,1358.632279,1460.406655,0
1497.952109,1534.24499,1486.650392,1545.546707,0
1423.232301,1525.013877,1418.432055,1529.814123,0
1563.296342,1551.734207,1543.92341,1571.107138,0
1549.36725,1413.168981,1553.577953,1408.958278,1
1495.720787,1491.307583,1502.917928,1484.110442,1
